,State,Postal code,Fips,Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI,LEVEL
19422,Kentucky,KY,21,2007-05-01,73.19,26.81,0.0,0.0,0.0,0.0,27,0
19423,Kentucky,KY,21,2007-05-08,73.19,26.81,0.0,0.0,0.0,0.0,27,0
19424,Kentucky,KY,21,2007-05-15,18.24,81.76,0.0,0.0,0.0,0.0,82,0
19425,Kentucky,KY,21,2007-05-22,0.88,99.12,17.67,0.0,0.0,0.0,117,1
19426,Kentucky,KY,21,2007-05-29,0.88,99.12,21.07,0.0,0.0,0.0,120,1
19427,Kentucky,KY,21,2007-06-05,0.03,99.97,94.38,0.0,0.0,0.0,194,1
19428,Kentucky,KY,21,2007-06-12,0.0,100.0,95.12,46.83,0.0,0.0,242,2
19429,Kentucky,KY,21,2007-06-19,0.0,100.0,98.01,71.85,5.08,0.0,275,2
19430,Kentucky,KY,21,2007-06-26,0.0,100.0,95.58,80.45,7.57,0.0,284,2
19431,Kentucky,KY,21,2007-07-03,1.44,98.56,85.68,61.36,6.36,0.0,252,2
19432,Kentucky,KY,21,2007-07-10,1.44,98.56,77.84,50.75,3.65,0.0,231,2
19433,Kentucky,KY,21,2007-07-17,1.35,98.65,82.34,55.86,3.71,0.0,241,2
19434,Kentucky,KY,21,2007-07-24,1.35,98.65,82.34,55.86,3.71,0.0,241,2
19435,Kentucky,KY,21,2007-07-31,0.0,100.0,99.29,45.52,0.0,0.0,245,2
19436,Kentucky,KY,21,2007-08-07,0.0,100.0,99.85,46.12,0.0,0.0,246,2
19437,Kentucky,KY,21,2007-08-14,0.0,100.0,100.0,98.05,6.07,0.0,304,3
19438,Kentucky,KY,21,2007-08-21,0.0,100.0,100.0,98.95,72.95,0.0,372,3
19439,Kentucky,KY,21,2007-08-28,0.0,100.0,100.0,99.96,82.66,0.0,383,3
19440,Kentucky,KY,21,2007-09-04,0.0,100.0,100.0,100.0,81.63,0.69,382,3
19441,Kentucky,KY,21,2007-09-11,0.0,100.0,100.0,100.0,80.8,13.44,394,3
19442,Kentucky,KY,21,2007-09-18,0.0,100.0,100.0,100.0,70.71,7.58,378,3
19443,Kentucky,KY,21,2007-09-25,0.0,100.0,100.0,100.0,87.31,7.58,395,3
19444,Kentucky,KY,21,2007-10-02,0.0,100.0,100.0,100.0,88.72,14.69,403,4
19445,Kentucky,KY,21,2007-10-09,0.0,100.0,100.0,100.0,99.52,14.69,414,4
19446,Kentucky,KY,21,2007-10-16,0.0,100.0,100.0,100.0,99.56,16.15,416,4
19447,Kentucky,KY,21,2007-10-23,0.0,100.0,100.0,76.01,50.1,14.23,340,3
19448,Kentucky,KY,21,2007-10-30,43.6,56.4,41.76,33.1,15.4,1.66,148,1
19449,Kentucky,KY,21,2007-11-06,43.6,56.4,41.76,33.1,15.48,1.66,148,1
19450,Kentucky,KY,21,2007-11-13,43.6,56.4,41.76,33.1,15.48,1.66,148,1
19451,Kentucky,KY,21,2007-11-20,43.6,56.4,41.76,33.1,15.48,0.0,147,1
19452,Kentucky,KY,21,2007-11-27,44.7,55.3,38.91,25.25,5.02,0.0,124,1
19453,Kentucky,KY,21,2007-12-04,49.04,50.96,33.35,19.52,4.93,0.0,109,1
19454,Kentucky,KY,21,2007-12-11,51.82,48.18,30.53,17.74,4.93,0.18,102,1
19455,Kentucky,KY,21,2007-12-18,65.83,34.17,18.39,11.08,4.93,0.18,69,0
19456,Kentucky,KY,21,2007-12-25,65.83,34.17,18.39,11.08,4.93,0.18,69,0
19457,Kentucky,KY,21,2008-01-01,72.67,27.33,16.14,9.66,4.93,0.18,58,0
19458,Kentucky,KY,21,2008-01-08,72.67,27.33,16.37,9.68,4.99,0.18,59,0
19459,Kentucky,KY,21,2008-01-15,74.62,25.38,16.37,8.49,0.27,0.0,51,0
19460,Kentucky,KY,21,2008-01-22,76.96,23.04,16.37,8.49,0.27,0.0,48,0
19461,Kentucky,KY,21,2008-01-29,75.41,24.59,16.37,8.49,0.27,0.0,50,0
19462,Kentucky,KY,21,2008-02-05,75.53,24.47,16.37,0.32,0.0,0.0,41,0
19463,Kentucky,KY,21,2008-02-12,76.25,23.75,15.32,0.32,0.0,0.0,39,0
19464,Kentucky,KY,21,2008-02-19,76.25,23.75,15.32,0.32,0.0,0.0,39,0
19465,Kentucky,KY,21,2008-02-26,76.59,23.41,14.51,0.0,0.0,0.0,38,0
19466,Kentucky,KY,21,2008-03-04,77.7,22.3,13.95,0.0,0.0,0.0,36,0
19467,Kentucky,KY,21,2008-03-11,83.92,16.08,1.15,0.0,0.0,0.0,17,0
19468,Kentucky,KY,21,2008-03-18,83.92,16.08,1.15,0.0,0.0,0.0,17,0
19469,Kentucky,KY,21,2008-03-25,98.29,1.71,0.02,0.0,0.0,0.0,2,0
19470,Kentucky,KY,21,2008-04-01,98.29,1.71,0.02,0.0,0.0,0.0,2,0
19471,Kentucky,KY,21,2008-04-08,99.04,0.96,0.0,0.0,0.0,0.0,1,0
19472,Kentucky,KY,21,2008-04-15,99.04,0.96,0.0,0.0,0.0,0.0,1,0
19473,Kentucky,KY,21,2008-04-22,99.04,0.96,0.0,0.0,0.0,0.0,1,0
19474,Kentucky,KY,21,2008-04-29,99.04,0.96,0.0,0.0,0.0,0.0,1,0
19475,Kentucky,KY,21,2008-05-06,99.04,0.96,0.0,0.0,0.0,0.0,1,0
19476,Kentucky,KY,21,2008-05-13,99.04,0.96,0.0,0.0,0.0,0.0,1,0
19477,Kentucky,KY,21,2008-05-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19478,Kentucky,KY,21,2008-05-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19479,Kentucky,KY,21,2008-06-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19480,Kentucky,KY,21,2008-06-10,86.2,13.8,0.0,0.0,0.0,0.0,14,0
19481,Kentucky,KY,21,2008-06-17,86.2,13.8,0.0,0.0,0.0,0.0,14,0
19482,Kentucky,KY,21,2008-06-24,73.02,26.98,0.0,0.0,0.0,0.0,27,0
19483,Kentucky,KY,21,2008-07-01,68.72,31.28,0.0,0.0,0.0,0.0,31,0
19484,Kentucky,KY,21,2008-07-08,66.71,33.29,1.02,0.0,0.0,0.0,34,0
19485,Kentucky,KY,21,2008-07-15,75.68,24.32,1.02,0.0,0.0,0.0,25,0
19486,Kentucky,KY,21,2008-07-22,75.68,24.32,1.02,0.0,0.0,0.0,25,0
19487,Kentucky,KY,21,2008-07-29,75.68,24.32,1.02,0.0,0.0,0.0,25,0
19488,Kentucky,KY,21,2008-08-05,75.68,24.32,1.02,0.0,0.0,0.0,25,0
19489,Kentucky,KY,21,2008-08-12,76.63,23.37,0.94,0.0,0.0,0.0,24,0
19490,Kentucky,KY,21,2008-08-19,45.2,54.8,21.81,0.49,0.0,0.0,77,0
19491,Kentucky,KY,21,2008-08-26,10.9,89.1,34.18,0.49,0.0,0.0,124,1
19492,Kentucky,KY,21,2008-09-02,2.38,97.62,47.13,0.59,0.0,0.0,145,1
19493,Kentucky,KY,21,2008-09-09,2.38,97.62,43.66,0.59,0.0,0.0,142,1
19494,Kentucky,KY,21,2008-09-16,2.38,97.62,43.66,0.59,0.0,0.0,142,1
19495,Kentucky,KY,21,2008-09-23,2.38,97.62,81.96,17.95,0.0,0.0,198,1
19496,Kentucky,KY,21,2008-09-30,2.35,97.65,82.08,26.17,0.0,0.0,206,2
19497,Kentucky,KY,21,2008-10-07,2.35,97.65,82.08,26.17,0.0,0.0,206,2
19498,Kentucky,KY,21,2008-10-14,2.35,97.65,86.63,50.68,8.48,0.0,243,2
19499,Kentucky,KY,21,2008-10-21,2.22,97.78,89.64,50.96,8.48,0.0,247,2
19500,Kentucky,KY,21,2008-10-28,10.84,89.16,73.89,50.51,8.43,0.0,222,2
19501,Kentucky,KY,21,2008-11-04,10.84,89.16,73.89,50.51,8.43,0.0,222,2
19502,Kentucky,KY,21,2008-11-11,10.84,89.16,73.89,50.51,8.43,0.0,222,2
19503,Kentucky,KY,21,2008-11-18,11.6,88.4,72.33,47.75,7.74,0.0,216,2
19504,Kentucky,KY,21,2008-11-25,8.98,91.02,76.8,51.77,15.01,0.0,235,2
19505,Kentucky,KY,21,2008-12-02,0.0,100.0,76.8,51.77,16.54,0.0,245,2
19506,Kentucky,KY,21,2008-12-09,1.79,98.21,76.8,50.86,16.54,0.0,242,2
19507,Kentucky,KY,21,2008-12-16,1.82,98.18,76.78,36.9,0.0,0.0,212,2
19508,Kentucky,KY,21,2008-12-23,1.82,98.18,76.78,36.9,0.0,0.0,212,2
19509,Kentucky,KY,21,2008-12-30,17.72,82.28,61.05,11.36,0.0,0.0,155,1
19510,Kentucky,KY,21,2009-01-06,17.72,82.28,60.94,0.0,0.0,0.0,143,1
19511,Kentucky,KY,21,2009-01-13,17.63,82.37,5.61,0.0,0.0,0.0,88,0
19512,Kentucky,KY,21,2009-01-20,17.63,82.37,0.13,0.0,0.0,0.0,83,0
19513,Kentucky,KY,21,2009-01-27,17.97,82.03,0.13,0.0,0.0,0.0,82,0
19514,Kentucky,KY,21,2009-02-03,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19515,Kentucky,KY,21,2009-02-10,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19516,Kentucky,KY,21,2009-02-17,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19517,Kentucky,KY,21,2009-02-24,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19518,Kentucky,KY,21,2009-03-03,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19519,Kentucky,KY,21,2009-03-10,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19520,Kentucky,KY,21,2009-03-17,99.66,0.34,0.0,0.0,0.0,0.0,0,0
19521,Kentucky,KY,21,2009-03-24,84.4,15.6,0.0,0.0,0.0,0.0,16,0
19522,Kentucky,KY,21,2009-03-31,84.73,15.27,0.0,0.0,0.0,0.0,15,0
19523,Kentucky,KY,21,2009-04-07,99.95,0.05,0.0,0.0,0.0,0.0,0,0
19524,Kentucky,KY,21,2009-04-14,99.95,0.05,0.0,0.0,0.0,0.0,0,0
19525,Kentucky,KY,21,2009-04-21,99.95,0.05,0.0,0.0,0.0,0.0,0,0
19526,Kentucky,KY,21,2009-04-28,99.95,0.05,0.0,0.0,0.0,0.0,0,0
19527,Kentucky,KY,21,2009-05-05,99.95,0.05,0.0,0.0,0.0,0.0,0,0
19528,Kentucky,KY,21,2009-05-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19529,Kentucky,KY,21,2009-05-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19530,Kentucky,KY,21,2009-05-26,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19531,Kentucky,KY,21,2009-06-02,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19532,Kentucky,KY,21,2009-06-09,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19533,Kentucky,KY,21,2009-06-16,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19534,Kentucky,KY,21,2009-06-23,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19535,Kentucky,KY,21,2009-06-30,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19536,Kentucky,KY,21,2009-07-07,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19537,Kentucky,KY,21,2009-07-14,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19538,Kentucky,KY,21,2009-07-21,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19539,Kentucky,KY,21,2009-07-28,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19540,Kentucky,KY,21,2009-08-04,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19541,Kentucky,KY,21,2009-08-11,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19542,Kentucky,KY,21,2009-08-18,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19543,Kentucky,KY,21,2009-08-25,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19544,Kentucky,KY,21,2009-09-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19545,Kentucky,KY,21,2009-09-08,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19546,Kentucky,KY,21,2009-09-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19547,Kentucky,KY,21,2009-09-22,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19548,Kentucky,KY,21,2009-09-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19549,Kentucky,KY,21,2009-10-06,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19550,Kentucky,KY,21,2009-10-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19551,Kentucky,KY,21,2009-10-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19552,Kentucky,KY,21,2009-10-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19553,Kentucky,KY,21,2009-11-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19554,Kentucky,KY,21,2009-11-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19555,Kentucky,KY,21,2009-11-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19556,Kentucky,KY,21,2009-11-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19557,Kentucky,KY,21,2009-12-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19558,Kentucky,KY,21,2009-12-08,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19559,Kentucky,KY,21,2009-12-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19560,Kentucky,KY,21,2009-12-22,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19561,Kentucky,KY,21,2009-12-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19562,Kentucky,KY,21,2010-01-05,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19563,Kentucky,KY,21,2010-01-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19564,Kentucky,KY,21,2010-01-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19565,Kentucky,KY,21,2010-01-26,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19566,Kentucky,KY,21,2010-02-02,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19567,Kentucky,KY,21,2010-02-09,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19568,Kentucky,KY,21,2010-02-16,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19569,Kentucky,KY,21,2010-02-23,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19570,Kentucky,KY,21,2010-03-02,93.2,6.8,0.0,0.0,0.0,0.0,7,0
19571,Kentucky,KY,21,2010-03-09,48.57,51.43,0.0,0.0,0.0,0.0,51,0
19572,Kentucky,KY,21,2010-03-16,49.6,50.4,0.0,0.0,0.0,0.0,50,0
19573,Kentucky,KY,21,2010-03-23,69.67,30.33,0.0,0.0,0.0,0.0,30,0
19574,Kentucky,KY,21,2010-03-30,64.18,35.82,0.0,0.0,0.0,0.0,36,0
19575,Kentucky,KY,21,2010-04-06,63.72,36.28,0.0,0.0,0.0,0.0,36,0
19576,Kentucky,KY,21,2010-04-13,49.02,50.98,9.51,0.0,0.0,0.0,61,0
19577,Kentucky,KY,21,2010-04-20,46.5,53.5,11.64,0.0,0.0,0.0,65,0
19578,Kentucky,KY,21,2010-04-27,46.42,53.58,11.64,0.0,0.0,0.0,65,0
19579,Kentucky,KY,21,2010-05-04,99.96,0.04,0.0,0.0,0.0,0.0,0,0
19580,Kentucky,KY,21,2010-05-11,99.97,0.03,0.0,0.0,0.0,0.0,0,0
19581,Kentucky,KY,21,2010-05-18,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19582,Kentucky,KY,21,2010-05-25,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19583,Kentucky,KY,21,2010-06-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19584,Kentucky,KY,21,2010-06-08,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19585,Kentucky,KY,21,2010-06-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19586,Kentucky,KY,21,2010-06-22,99.92,0.08,0.0,0.0,0.0,0.0,0,0
19587,Kentucky,KY,21,2010-06-29,99.88,0.12,0.0,0.0,0.0,0.0,0,0
19588,Kentucky,KY,21,2010-07-06,93.75,6.25,0.0,0.0,0.0,0.0,6,0
19589,Kentucky,KY,21,2010-07-13,93.75,6.25,0.0,0.0,0.0,0.0,6,0
19590,Kentucky,KY,21,2010-07-20,93.75,6.25,0.0,0.0,0.0,0.0,6,0
19591,Kentucky,KY,21,2010-07-27,88.18,11.82,2.08,0.0,0.0,0.0,14,0
19592,Kentucky,KY,21,2010-08-03,75.76,24.24,9.96,0.0,0.0,0.0,34,0
19593,Kentucky,KY,21,2010-08-10,75.76,24.24,9.96,0.0,0.0,0.0,34,0
19594,Kentucky,KY,21,2010-08-17,73.61,26.39,16.53,0.0,0.0,0.0,43,0
19595,Kentucky,KY,21,2010-08-24,77.05,22.95,15.38,0.0,0.0,0.0,38,0
19596,Kentucky,KY,21,2010-08-31,71.33,28.67,15.38,0.0,0.0,0.0,44,0
19597,Kentucky,KY,21,2010-09-07,71.33,28.67,15.38,0.73,0.0,0.0,45,0
19598,Kentucky,KY,21,2010-09-14,62.25,37.75,22.53,0.71,0.0,0.0,61,0
19599,Kentucky,KY,21,2010-09-21,39.05,60.95,38.48,1.67,0.0,0.0,101,1
19600,Kentucky,KY,21,2010-09-28,29.79,70.21,38.48,1.67,0.0,0.0,110,1
19601,Kentucky,KY,21,2010-10-05,30.72,69.28,42.4,1.67,0.0,0.0,113,1
19602,Kentucky,KY,21,2010-10-12,30.72,69.28,42.56,1.77,0.0,0.0,114,1
19603,Kentucky,KY,21,2010-10-19,27.04,72.96,49.02,26.13,0.6,0.0,149,1
19604,Kentucky,KY,21,2010-10-26,27.21,72.79,49.02,26.13,0.6,0.0,149,1
19605,Kentucky,KY,21,2010-11-02,15.37,84.63,58.79,45.16,5.49,0.0,194,1
19606,Kentucky,KY,21,2010-11-09,15.37,84.63,58.37,45.33,5.61,0.0,194,1
19607,Kentucky,KY,21,2010-11-16,15.37,84.63,58.57,45.33,5.61,0.0,194,1
19608,Kentucky,KY,21,2010-11-23,15.37,84.63,58.57,45.33,5.61,0.0,194,1
19609,Kentucky,KY,21,2010-11-30,15.48,84.52,53.16,19.97,0.37,0.0,158,1
19610,Kentucky,KY,21,2010-12-07,33.87,66.13,30.82,17.14,0.9,0.0,115,1
19611,Kentucky,KY,21,2010-12-14,41.76,58.24,26.96,7.75,0.0,0.0,93,0
19612,Kentucky,KY,21,2010-12-21,41.76,58.24,26.96,7.75,0.0,0.0,93,0
19613,Kentucky,KY,21,2010-12-28,38.97,61.03,26.96,7.82,0.0,0.0,96,0
19614,Kentucky,KY,21,2011-01-04,38.8,61.2,27.01,7.82,0.0,0.0,96,0
19615,Kentucky,KY,21,2011-01-11,38.8,61.2,27.01,7.49,0.0,0.0,96,0
19616,Kentucky,KY,21,2011-01-18,38.43,61.57,26.95,7.49,0.0,0.0,96,0
19617,Kentucky,KY,21,2011-01-25,38.43,61.57,26.95,7.49,0.0,0.0,96,0
19618,Kentucky,KY,21,2011-02-01,38.43,61.57,26.95,7.49,0.0,0.0,96,0
19619,Kentucky,KY,21,2011-02-08,57.66,42.34,26.95,7.5,0.0,0.0,77,0
19620,Kentucky,KY,21,2011-02-15,57.66,42.34,26.95,7.5,0.0,0.0,77,0
19621,Kentucky,KY,21,2011-02-22,58.98,41.02,26.95,7.5,0.0,0.0,75,0
19622,Kentucky,KY,21,2011-03-01,68.84,31.16,7.81,0.0,0.0,0.0,39,0
19623,Kentucky,KY,21,2011-03-08,90.5,9.5,0.0,0.0,0.0,0.0,10,0
19624,Kentucky,KY,21,2011-03-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19625,Kentucky,KY,21,2011-03-22,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19626,Kentucky,KY,21,2011-03-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19627,Kentucky,KY,21,2011-04-05,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19628,Kentucky,KY,21,2011-04-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19629,Kentucky,KY,21,2011-04-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19630,Kentucky,KY,21,2011-04-26,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19631,Kentucky,KY,21,2011-05-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19632,Kentucky,KY,21,2011-05-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19633,Kentucky,KY,21,2011-05-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19634,Kentucky,KY,21,2011-05-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19635,Kentucky,KY,21,2011-05-31,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19636,Kentucky,KY,21,2011-06-07,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19637,Kentucky,KY,21,2011-06-14,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19638,Kentucky,KY,21,2011-06-21,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19639,Kentucky,KY,21,2011-06-28,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19640,Kentucky,KY,21,2011-07-05,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19641,Kentucky,KY,21,2011-07-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19642,Kentucky,KY,21,2011-07-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19643,Kentucky,KY,21,2011-07-26,92.86,7.14,0.0,0.0,0.0,0.0,7,0
19644,Kentucky,KY,21,2011-08-02,83.18,16.82,0.0,0.0,0.0,0.0,17,0
19645,Kentucky,KY,21,2011-08-09,83.18,16.82,0.0,0.0,0.0,0.0,17,0
19646,Kentucky,KY,21,2011-08-16,45.08,54.92,5.77,0.0,0.0,0.0,61,0
19647,Kentucky,KY,21,2011-08-23,39.89,60.11,11.6,0.0,0.0,0.0,72,0
19648,Kentucky,KY,21,2011-08-30,28.83,71.17,31.02,4.27,0.0,0.0,106,1
19649,Kentucky,KY,21,2011-09-06,52.21,47.79,16.55,0.0,0.0,0.0,64,0
19650,Kentucky,KY,21,2011-09-13,50.3,49.7,16.14,0.0,0.0,0.0,66,0
19651,Kentucky,KY,21,2011-09-20,50.3,49.7,10.65,0.0,0.0,0.0,60,0
19652,Kentucky,KY,21,2011-09-27,86.72,13.28,0.04,0.0,0.0,0.0,13,0
19653,Kentucky,KY,21,2011-10-04,87.17,12.83,1.22,0.0,0.0,0.0,14,0
19654,Kentucky,KY,21,2011-10-11,80.1,19.9,3.45,0.0,0.0,0.0,23,0
19655,Kentucky,KY,21,2011-10-18,82.5,17.5,3.63,0.0,0.0,0.0,21,0
19656,Kentucky,KY,21,2011-10-25,87.22,12.78,1.4,0.0,0.0,0.0,14,0
19657,Kentucky,KY,21,2011-11-01,90.59,9.41,1.4,0.0,0.0,0.0,11,0
19658,Kentucky,KY,21,2011-11-08,90.59,9.41,1.4,0.0,0.0,0.0,11,0
19659,Kentucky,KY,21,2011-11-15,90.59,9.41,0.0,0.0,0.0,0.0,9,0
19660,Kentucky,KY,21,2011-11-22,99.88,0.12,0.0,0.0,0.0,0.0,0,0
19661,Kentucky,KY,21,2011-11-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19662,Kentucky,KY,21,2011-12-06,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19663,Kentucky,KY,21,2011-12-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19664,Kentucky,KY,21,2011-12-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19665,Kentucky,KY,21,2011-12-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19666,Kentucky,KY,21,2012-01-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19667,Kentucky,KY,21,2012-01-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19668,Kentucky,KY,21,2012-01-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19669,Kentucky,KY,21,2012-01-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19670,Kentucky,KY,21,2012-01-31,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19671,Kentucky,KY,21,2012-02-07,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19672,Kentucky,KY,21,2012-02-14,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19673,Kentucky,KY,21,2012-02-21,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19674,Kentucky,KY,21,2012-02-28,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19675,Kentucky,KY,21,2012-03-06,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19676,Kentucky,KY,21,2012-03-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19677,Kentucky,KY,21,2012-03-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19678,Kentucky,KY,21,2012-03-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
19679,Kentucky,KY,21,2012-04-03,65.58,34.42,0.0,0.0,0.0,0.0,34,0
19680,Kentucky,KY,21,2012-04-10,64.31,35.69,0.0,0.0,0.0,0.0,36,0
19681,Kentucky,KY,21,2012-04-17,61.71,38.29,8.16,0.0,0.0,0.0,46,0
19682,Kentucky,KY,21,2012-04-24,55.92,44.08,9.57,0.0,0.0,0.0,54,0
19683,Kentucky,KY,21,2012-05-01,71.62,28.38,7.55,0.0,0.0,0.0,36,0
19684,Kentucky,KY,21,2012-05-08,73.32,26.68,12.1,1.67,0.0,0.0,40,0
19685,Kentucky,KY,21,2012-05-15,75.52,24.48,16.12,6.78,0.0,0.0,47,0
19686,Kentucky,KY,21,2012-05-22,73.27,26.73,16.44,10.47,0.0,0.0,54,0
19687,Kentucky,KY,21,2012-05-29,73.27,26.73,17.11,10.47,0.0,0.0,54,0
19688,Kentucky,KY,21,2012-06-05,68.53,31.47,17.06,11.07,0.0,0.0,60,0
19689,Kentucky,KY,21,2012-06-12,63.1,36.9,17.12,13.55,0.0,0.0,68,0
19690,Kentucky,KY,21,2012-06-19,3.89,96.11,33.66,17.89,13.66,0.0,161,1
19691,Kentucky,KY,21,2012-06-26,3.41,96.59,77.93,24.56,16.96,0.0,216,2
19692,Kentucky,KY,21,2012-07-03,0.0,100.0,81.92,47.89,20.34,0.0,250,2
19693,Kentucky,KY,21,2012-07-10,0.0,100.0,86.84,46.86,20.32,2.49,257,2
19694,Kentucky,KY,21,2012-07-17,3.52,96.48,74.68,43.92,20.32,7.81,243,2
19695,Kentucky,KY,21,2012-07-24,14.03,85.97,64.94,38.31,20.32,12.93,222,2
19696,Kentucky,KY,21,2012-07-31,21.38,78.62,55.28,32.31,22.34,13.37,202,2
19697,Kentucky,KY,21,2012-08-07,31.19,68.81,42.38,28.72,21.49,13.33,175,1
19698,Kentucky,KY,21,2012-08-14,32.02,67.98,41.34,27.63,21.41,13.33,172,1
19699,Kentucky,KY,21,2012-08-21,34.13,65.87,41.75,25.28,17.88,6.16,157,1
19700,Kentucky,KY,21,2012-08-28,25.33,74.67,47.48,25.49,17.93,6.12,172,1
19701,Kentucky,KY,21,2012-09-04,31.78,68.22,35.17,24.84,7.55,2.95,139,1
19702,Kentucky,KY,21,2012-09-11,18.66,81.34,26.67,15.69,2.96,0.0,127,1
19703,Kentucky,KY,21,2012-09-18,39.92,60.08,26.41,15.35,2.96,0.0,105,1
19704,Kentucky,KY,21,2012-09-25,40.18,59.82,26.6,15.35,2.96,0.0,105,1
19705,Kentucky,KY,21,2012-10-02,48.35,51.65,24.49,14.21,2.96,0.0,93,0
